"Survey","HaulNo","Year","HaulDur","Stratum","ShootLong","ShootLat","AreaKmSq","Age","NAge","MaxBBHT"
"IGFS",120,2006,30,"VIIjDeep",-11.098,51.598,0.449291012125781,"5",0,"Offshore circalittoral sand"
"IGFS",120,2006,30,"VIIjDeep",-11.098,51.598,0.449291012125781,"7",0,"Offshore circalittoral sand"
"IGFS",120,2006,30,"VIIjDeep",-11.098,51.598,0.449291012125781,"3",18.9186958354297,"Offshore circalittoral sand"
"IGFS",120,2006,30,"VIIjDeep",-11.098,51.598,0.449291012125781,"6",0,"Offshore circalittoral sand"
"IGFS",121,2006,30,"VIIjDeep",-10.834,51.496,0.447262383409217,"6",0,"Offshore circalittoral sand"
"IGFS",121,2006,30,"VIIjDeep",-10.834,51.496,0.447262383409217,"3",0,"Offshore circalittoral sand"
"IGFS",121,2006,30,"VIIjDeep",-10.834,51.496,0.447262383409217,"1",5.14239534849423,"Offshore circalittoral sand"
"IGFS",121,2006,30,"VIIjDeep",-10.834,51.496,0.447262383409217,"0",58.578590491543,"Offshore circalittoral sand"
"IGFS",121,2006,30,"VIIjDeep",-10.834,51.496,0.447262383409217,"7",0,"Offshore circalittoral sand"
"IGFS",121,2006,30,"VIIjDeep",-10.834,51.496,0.447262383409217,"5",0,"Offshore circalittoral sand"
"IGFS",121,2006,30,"VIIjDeep",-10.834,51.496,0.447262383409217,"8",0,"Offshore circalittoral sand"
"IGFS",121,2006,30,"VIIjDeep",-10.834,51.496,0.447262383409217,"2",3.35373609684406,"Offshore circalittoral sand"
"IGFS",121,2006,30,"VIIjDeep",-10.834,51.496,0.447262383409217,"4",0,"Offshore circalittoral sand"
"IGFS",122,2006,30,"VIIjDeep",-10.389,51.328,0.466161712547659,"3",0,"Offshore circalittoral sand"
"IGFS",122,2006,30,"VIIjDeep",-10.389,51.328,0.466161712547659,"1",0,"Offshore circalittoral sand"
"IGFS",122,2006,30,"VIIjDeep",-10.389,51.328,0.466161712547659,"2",0,"Offshore circalittoral sand"
"IGFS",122,2006,30,"VIIjDeep",-10.389,51.328,0.466161712547659,"6",0,"Offshore circalittoral sand"
"IGFS",122,2006,30,"VIIjDeep",-10.389,51.328,0.466161712547659,"8",0,"Offshore circalittoral sand"
"IGFS",122,2006,30,"VIIjDeep",-10.389,51.328,0.466161712547659,"5",0,"Offshore circalittoral sand"
"IGFS",122,2006,30,"VIIjDeep",-10.389,51.328,0.466161712547659,"0",238.1147936697,"Offshore circalittoral sand"
"IGFS",122,2006,30,"VIIjDeep",-10.389,51.328,0.466161712547659,"4",0,"Offshore circalittoral sand"
"IGFS",122,2006,30,"VIIjDeep",-10.389,51.328,0.466161712547659,"7",0,"Offshore circalittoral sand"
"IGFS",123,2006,30,"VIIjDeep",-10.539,51.137,0.463654426378756,"4",0,"Offshore circalittoral sand"
"IGFS",123,2006,30,"VIIjDeep",-10.539,51.137,0.463654426378756,"1",0,"Offshore circalittoral sand"
"IGFS",123,2006,30,"VIIjDeep",-10.539,51.137,0.463654426378756,"0",30.1949020725265,"Offshore circalittoral sand"
"IGFS",123,2006,30,"VIIjDeep",-10.539,51.137,0.463654426378756,"2",0,"Offshore circalittoral sand"
"IGFS",123,2006,30,"VIIjDeep",-10.539,51.137,0.463654426378756,"5",0,"Offshore circalittoral sand"
"IGFS",123,2006,30,"VIIjDeep",-10.539,51.137,0.463654426378756,"7",0,"Offshore circalittoral sand"
"IGFS",123,2006,30,"VIIjDeep",-10.539,51.137,0.463654426378756,"3",0,"Offshore circalittoral sand"
"IGFS",123,2006,30,"VIIjDeep",-10.539,51.137,0.463654426378756,"8",0,"Offshore circalittoral sand"
"IGFS",123,2006,30,"VIIjDeep",-10.539,51.137,0.463654426378756,"6",0,"Offshore circalittoral sand"
"IGFS",124,2006,30,"VIIjDeep",-10.237,51.07,0.393479987829861,"6",0,"Offshore circalittoral sand"
"IGFS",124,2006,30,"VIIjDeep",-10.237,51.07,0.393479987829861,"0",12.7071265493735,"Offshore circalittoral sand"
"IGFS",124,2006,30,"VIIjDeep",-10.237,51.07,0.393479987829861,"3",0,"Offshore circalittoral sand"
"IGFS",124,2006,30,"VIIjDeep",-10.237,51.07,0.393479987829861,"8",0,"Offshore circalittoral sand"
"IGFS",124,2006,30,"VIIjDeep",-10.237,51.07,0.393479987829861,"5",0,"Offshore circalittoral sand"
"IGFS",124,2006,30,"VIIjDeep",-10.237,51.07,0.393479987829861,"2",0,"Offshore circalittoral sand"
"IGFS",124,2006,30,"VIIjDeep",-10.237,51.07,0.393479987829861,"1",2.54142530987471,"Offshore circalittoral sand"
"IGFS",124,2006,30,"VIIjDeep",-10.237,51.07,0.393479987829861,"7",0,"Offshore circalittoral sand"
"IGFS",124,2006,30,"VIIjDeep",-10.237,51.07,0.393479987829861,"4",0,"Offshore circalittoral sand"
"IGFS",125,2006,30,"VIIjDeep",-10.842,50.844,0.435088683634379,"1",2.29838200259958,"Offshore circalittoral sand"
"IGFS",125,2006,30,"VIIjDeep",-10.842,50.844,0.435088683634379,"5",0,"Offshore circalittoral sand"
"IGFS",125,2006,30,"VIIjDeep",-10.842,50.844,0.435088683634379,"7",0,"Offshore circalittoral sand"
"IGFS",125,2006,30,"VIIjDeep",-10.842,50.844,0.435088683634379,"2",0,"Offshore circalittoral sand"
"IGFS",125,2006,30,"VIIjDeep",-10.842,50.844,0.435088683634379,"6",0,"Offshore circalittoral sand"
"IGFS",125,2006,30,"VIIjDeep",-10.842,50.844,0.435088683634379,"8",0,"Offshore circalittoral sand"
"IGFS",125,2006,30,"VIIjDeep",-10.842,50.844,0.435088683634379,"3",0,"Offshore circalittoral sand"
"IGFS",125,2006,30,"VIIjDeep",-10.842,50.844,0.435088683634379,"4",0,"Offshore circalittoral sand"
"IGFS",125,2006,30,"VIIjDeep",-10.842,50.844,0.435088683634379,"0",0,"Offshore circalittoral sand"
"IGFS",126,2006,30,"VIIjDeep",-10.762,50.718,0.464339895885653,"1",4.30718966369522,"Offshore circalittoral sand"
"IGFS",126,2006,30,"VIIjDeep",-10.762,50.718,0.464339895885653,"3",0,"Offshore circalittoral sand"
"IGFS",126,2006,30,"VIIjDeep",-10.762,50.718,0.464339895885653,"8",0,"Offshore circalittoral sand"
"IGFS",126,2006,30,"VIIjDeep",-10.762,50.718,0.464339895885653,"7",0,"Offshore circalittoral sand"
"IGFS",126,2006,30,"VIIjDeep",-10.762,50.718,0.464339895885653,"0",2.15359483184761,"Offshore circalittoral sand"
"IGFS",126,2006,30,"VIIjDeep",-10.762,50.718,0.464339895885653,"4",0,"Offshore circalittoral sand"
"IGFS",126,2006,30,"VIIjDeep",-10.762,50.718,0.464339895885653,"5",0,"Offshore circalittoral sand"
"IGFS",126,2006,30,"VIIjDeep",-10.762,50.718,0.464339895885653,"2",0,"Offshore circalittoral sand"
"IGFS",126,2006,30,"VIIjDeep",-10.762,50.718,0.464339895885653,"6",0,"Offshore circalittoral sand"
"IGFS",127,2006,30,"VIIjDeep",-10.578,50.584,0.397953537344543,"3",0,"Offshore circalittoral sand"
"IGFS",127,2006,30,"VIIjDeep",-10.578,50.584,0.397953537344543,"8",0,"Offshore circalittoral sand"
"IGFS",127,2006,30,"VIIjDeep",-10.578,50.584,0.397953537344543,"4",0,"Offshore circalittoral sand"
"IGFS",127,2006,30,"VIIjDeep",-10.578,50.584,0.397953537344543,"0",0,"Offshore circalittoral sand"
"IGFS",127,2006,30,"VIIjDeep",-10.578,50.584,0.397953537344543,"5",0,"Offshore circalittoral sand"
"IGFS",127,2006,30,"VIIjDeep",-10.578,50.584,0.397953537344543,"1",2.51285616575438,"Offshore circalittoral sand"
"IGFS",127,2006,30,"VIIjDeep",-10.578,50.584,0.397953537344543,"7",0,"Offshore circalittoral sand"
"IGFS",127,2006,30,"VIIjDeep",-10.578,50.584,0.397953537344543,"2",0,"Offshore circalittoral sand"
"IGFS",127,2006,30,"VIIjDeep",-10.578,50.584,0.397953537344543,"6",0,"Offshore circalittoral sand"
"IGFS",128,2006,30,"VIIjDeep",-10.281,50.759,0.453912001715093,"5",0,"Offshore circalittoral sand"
"IGFS",128,2006,30,"VIIjDeep",-10.281,50.759,0.453912001715093,"1",0,"Offshore circalittoral sand"
"IGFS",128,2006,30,"VIIjDeep",-10.281,50.759,0.453912001715093,"3",0,"Offshore circalittoral sand"
"IGFS",128,2006,30,"VIIjDeep",-10.281,50.759,0.453912001715093,"7",0,"Offshore circalittoral sand"
"IGFS",128,2006,30,"VIIjDeep",-10.281,50.759,0.453912001715093,"8",0,"Offshore circalittoral sand"
"IGFS",128,2006,30,"VIIjDeep",-10.281,50.759,0.453912001715093,"6",0,"Offshore circalittoral sand"
"IGFS",128,2006,30,"VIIjDeep",-10.281,50.759,0.453912001715093,"4",0,"Offshore circalittoral sand"
"IGFS",128,2006,30,"VIIjDeep",-10.281,50.759,0.453912001715093,"0",2.20307019030457,"Offshore circalittoral sand"
"IGFS",128,2006,30,"VIIjDeep",-10.281,50.759,0.453912001715093,"2",0,"Offshore circalittoral sand"
"IGFS",129,2006,30,"VIIjDeep",-9.886,50.753,0.439308510514434,"8",0,"Offshore circalittoral sand"
"IGFS",129,2006,30,"VIIjDeep",-9.886,50.753,0.439308510514434,"3",0,"Offshore circalittoral sand"
"IGFS",129,2006,30,"VIIjDeep",-9.886,50.753,0.439308510514434,"7",0,"Offshore circalittoral sand"
"IGFS",129,2006,30,"VIIjDeep",-9.886,50.753,0.439308510514434,"0",20.486741742064,"Offshore circalittoral sand"
"IGFS",129,2006,30,"VIIjDeep",-9.886,50.753,0.439308510514434,"6",0,"Offshore circalittoral sand"
"IGFS",129,2006,30,"VIIjDeep",-9.886,50.753,0.439308510514434,"1",2.27630463800711,"Offshore circalittoral sand"
"IGFS",129,2006,30,"VIIjDeep",-9.886,50.753,0.439308510514434,"4",0,"Offshore circalittoral sand"
"IGFS",129,2006,30,"VIIjDeep",-9.886,50.753,0.439308510514434,"2",0,"Offshore circalittoral sand"
"IGFS",129,2006,30,"VIIjDeep",-9.886,50.753,0.439308510514434,"5",0,"Offshore circalittoral sand"
"IGFS",13,2006,30,"VIIbSlope",-12.073,52.733,0.440585147350452,"8",0,"Upper bathyal sediment"
"IGFS",13,2006,30,"VIIbSlope",-12.073,52.733,0.440585147350452,"3",0,"Upper bathyal sediment"
"IGFS",13,2006,30,"VIIbSlope",-12.073,52.733,0.440585147350452,"6",0,"Upper bathyal sediment"
"IGFS",13,2006,30,"VIIbSlope",-12.073,52.733,0.440585147350452,"0",0,"Upper bathyal sediment"
"IGFS",13,2006,30,"VIIbSlope",-12.073,52.733,0.440585147350452,"4",0,"Upper bathyal sediment"
"IGFS",13,2006,30,"VIIbSlope",-12.073,52.733,0.440585147350452,"2",0,"Upper bathyal sediment"
"IGFS",13,2006,30,"VIIbSlope",-12.073,52.733,0.440585147350452,"5",0,"Upper bathyal sediment"
"IGFS",13,2006,30,"VIIbSlope",-12.073,52.733,0.440585147350452,"7",0,"Upper bathyal sediment"
"IGFS",13,2006,30,"VIIbSlope",-12.073,52.733,0.440585147350452,"1",0,"Upper bathyal sediment"
"IGFS",130,2006,30,"VIIjMedium",-9.639,50.526,0.434797770069634,"1",0,"Offshore circalittoral sand"
"IGFS",130,2006,30,"VIIjMedium",-9.639,50.526,0.434797770069634,"6",0,"Offshore circalittoral sand"
"IGFS",130,2006,30,"VIIjMedium",-9.639,50.526,0.434797770069634,"4",0,"Offshore circalittoral sand"
"IGFS",130,2006,30,"VIIjMedium",-9.639,50.526,0.434797770069634,"0",0,"Offshore circalittoral sand"
"IGFS",130,2006,30,"VIIjMedium",-9.639,50.526,0.434797770069634,"7",0,"Offshore circalittoral sand"
"IGFS",130,2006,30,"VIIjMedium",-9.639,50.526,0.434797770069634,"2",0,"Offshore circalittoral sand"
"IGFS",130,2006,30,"VIIjMedium",-9.639,50.526,0.434797770069634,"5",0,"Offshore circalittoral sand"
"IGFS",130,2006,30,"VIIjMedium",-9.639,50.526,0.434797770069634,"8",0,"Offshore circalittoral sand"
"IGFS",130,2006,30,"VIIjMedium",-9.639,50.526,0.434797770069634,"3",0,"Offshore circalittoral sand"
"IGFS",131,2006,29,"VIIjMedium",-9.462,50.603,0.429563611993544,"8",0,"Offshore circalittoral coarse sediment"
"IGFS",131,2006,29,"VIIjMedium",-9.462,50.603,0.429563611993544,"0",4.65588784561682,"Offshore circalittoral coarse sediment"
"IGFS",131,2006,29,"VIIjMedium",-9.462,50.603,0.429563611993544,"5",0,"Offshore circalittoral coarse sediment"
"IGFS",131,2006,29,"VIIjMedium",-9.462,50.603,0.429563611993544,"3",51.6803550863467,"Offshore circalittoral coarse sediment"
"IGFS",131,2006,29,"VIIjMedium",-9.462,50.603,0.429563611993544,"2",74.4942055298691,"Offshore circalittoral coarse sediment"
"IGFS",131,2006,29,"VIIjMedium",-9.462,50.603,0.429563611993544,"1",83.8059812211027,"Offshore circalittoral coarse sediment"
"IGFS",131,2006,29,"VIIjMedium",-9.462,50.603,0.429563611993544,"6",0,"Offshore circalittoral coarse sediment"
"IGFS",131,2006,29,"VIIjMedium",-9.462,50.603,0.429563611993544,"7",0,"Offshore circalittoral coarse sediment"
"IGFS",131,2006,29,"VIIjMedium",-9.462,50.603,0.429563611993544,"4",60.0609532084569,"Offshore circalittoral coarse sediment"
"IGFS",132,2006,30,"VIIjDeep",-9.159,50.518,0.428610708279396,"2",2.79974339609304,"Offshore circalittoral sand"
"IGFS",132,2006,30,"VIIjDeep",-9.159,50.518,0.428610708279396,"7",0,"Offshore circalittoral sand"
"IGFS",132,2006,30,"VIIjDeep",-9.159,50.518,0.428610708279396,"5",0,"Offshore circalittoral sand"
"IGFS",132,2006,30,"VIIjDeep",-9.159,50.518,0.428610708279396,"4",0,"Offshore circalittoral sand"
"IGFS",132,2006,30,"VIIjDeep",-9.159,50.518,0.428610708279396,"3",3.4996792451163,"Offshore circalittoral sand"
"IGFS",132,2006,30,"VIIjDeep",-9.159,50.518,0.428610708279396,"0",2.79974339609304,"Offshore circalittoral sand"
"IGFS",132,2006,30,"VIIjDeep",-9.159,50.518,0.428610708279396,"8",0,"Offshore circalittoral sand"
"IGFS",132,2006,30,"VIIjDeep",-9.159,50.518,0.428610708279396,"1",7.23267043990702,"Offshore circalittoral sand"
"IGFS",132,2006,30,"VIIjDeep",-9.159,50.518,0.428610708279396,"6",0,"Offshore circalittoral sand"
"IGFS",133,2006,29,"VIIgMedium",-8.88,50.604,0.461809651047006,"8",0,"Offshore circalittoral sand"
"IGFS",133,2006,29,"VIIgMedium",-8.88,50.604,0.461809651047006,"6",0,"Offshore circalittoral sand"
"IGFS",133,2006,29,"VIIgMedium",-8.88,50.604,0.461809651047006,"5",0,"Offshore circalittoral sand"
"IGFS",133,2006,29,"VIIgMedium",-8.88,50.604,0.461809651047006,"1",21.6539433018089,"Offshore circalittoral sand"
"IGFS",133,2006,29,"VIIgMedium",-8.88,50.604,0.461809651047006,"3",0,"Offshore circalittoral sand"
"IGFS",133,2006,29,"VIIgMedium",-8.88,50.604,0.461809651047006,"7",0,"Offshore circalittoral sand"
"IGFS",133,2006,29,"VIIgMedium",-8.88,50.604,0.461809651047006,"4",0,"Offshore circalittoral sand"
"IGFS",133,2006,29,"VIIgMedium",-8.88,50.604,0.461809651047006,"2",4.33078866036177,"Offshore circalittoral sand"
"IGFS",133,2006,29,"VIIgMedium",-8.88,50.604,0.461809651047006,"0",0,"Offshore circalittoral sand"
"IGFS",134,2006,30,"VIIgMedium",-8.612,50.563,0.432832298482671,"4",0,"Offshore circalittoral sand"
"IGFS",134,2006,30,"VIIgMedium",-8.612,50.563,0.432832298482671,"2",2.31036362929842,"Offshore circalittoral sand"
"IGFS",134,2006,30,"VIIgMedium",-8.612,50.563,0.432832298482671,"3",0,"Offshore circalittoral sand"
"IGFS",134,2006,30,"VIIgMedium",-8.612,50.563,0.432832298482671,"0",0,"Offshore circalittoral sand"
"IGFS",134,2006,30,"VIIgMedium",-8.612,50.563,0.432832298482671,"5",0,"Offshore circalittoral sand"
"IGFS",134,2006,30,"VIIgMedium",-8.612,50.563,0.432832298482671,"6",0,"Offshore circalittoral sand"
"IGFS",134,2006,30,"VIIgMedium",-8.612,50.563,0.432832298482671,"8",0,"Offshore circalittoral sand"
"IGFS",134,2006,30,"VIIgMedium",-8.612,50.563,0.432832298482671,"7",0,"Offshore circalittoral sand"
"IGFS",134,2006,30,"VIIgMedium",-8.612,50.563,0.432832298482671,"1",0,"Offshore circalittoral sand"
"IGFS",135,2006,30,"VIIgMedium",-8.209,50.64,0.516137630183116,"0",0,"Offshore circalittoral mud"
"IGFS",135,2006,30,"VIIgMedium",-8.209,50.64,0.516137630183116,"7",0,"Offshore circalittoral mud"
"IGFS",135,2006,30,"VIIgMedium",-8.209,50.64,0.516137630183116,"8",0,"Offshore circalittoral mud"
"IGFS",135,2006,30,"VIIgMedium",-8.209,50.64,0.516137630183116,"6",0,"Offshore circalittoral mud"
"IGFS",135,2006,30,"VIIgMedium",-8.209,50.64,0.516137630183116,"4",0,"Offshore circalittoral mud"
"IGFS",135,2006,30,"VIIgMedium",-8.209,50.64,0.516137630183116,"3",0,"Offshore circalittoral mud"
"IGFS",135,2006,30,"VIIgMedium",-8.209,50.64,0.516137630183116,"2",0,"Offshore circalittoral mud"
"IGFS",135,2006,30,"VIIgMedium",-8.209,50.64,0.516137630183116,"1",0,"Offshore circalittoral mud"
"IGFS",135,2006,30,"VIIgMedium",-8.209,50.64,0.516137630183116,"5",0,"Offshore circalittoral mud"
"IGFS",136,2006,30,"VIIgMedium",-8.037,50.53,0.478525035186825,"5",0,"Offshore circalittoral mud"
"IGFS",136,2006,30,"VIIgMedium",-8.037,50.53,0.478525035186825,"7",0,"Offshore circalittoral mud"
"IGFS",136,2006,30,"VIIgMedium",-8.037,50.53,0.478525035186825,"1",0,"Offshore circalittoral mud"
"IGFS",136,2006,30,"VIIgMedium",-8.037,50.53,0.478525035186825,"2",0,"Offshore circalittoral mud"
"IGFS",136,2006,30,"VIIgMedium",-8.037,50.53,0.478525035186825,"6",0,"Offshore circalittoral mud"
"IGFS",136,2006,30,"VIIgMedium",-8.037,50.53,0.478525035186825,"8",0,"Offshore circalittoral mud"
"IGFS",136,2006,30,"VIIgMedium",-8.037,50.53,0.478525035186825,"0",0,"Offshore circalittoral mud"
"IGFS",136,2006,30,"VIIgMedium",-8.037,50.53,0.478525035186825,"4",0,"Offshore circalittoral mud"
"IGFS",136,2006,30,"VIIgMedium",-8.037,50.53,0.478525035186825,"3",0,"Offshore circalittoral mud"
"IGFS",137,2006,30,"VIIgMedium",-7.907,50.702,0.615829046200778,"7",0,"Offshore circalittoral sand"
"IGFS",137,2006,30,"VIIgMedium",-7.907,50.702,0.615829046200778,"0",0,"Offshore circalittoral sand"
"IGFS",137,2006,30,"VIIgMedium",-7.907,50.702,0.615829046200778,"1",0,"Offshore circalittoral sand"
"IGFS",137,2006,30,"VIIgMedium",-7.907,50.702,0.615829046200778,"5",3.2476545436409,"Offshore circalittoral sand"
"IGFS",137,2006,30,"VIIgMedium",-7.907,50.702,0.615829046200778,"6",0,"Offshore circalittoral sand"
"IGFS",137,2006,30,"VIIgMedium",-7.907,50.702,0.615829046200778,"3",0,"Offshore circalittoral sand"
"IGFS",137,2006,30,"VIIgMedium",-7.907,50.702,0.615829046200778,"8",0,"Offshore circalittoral sand"
"IGFS",137,2006,30,"VIIgMedium",-7.907,50.702,0.615829046200778,"2",0,"Offshore circalittoral sand"
"IGFS",137,2006,30,"VIIgMedium",-7.907,50.702,0.615829046200778,"4",0,"Offshore circalittoral sand"
"IGFS",138,2006,30,"VIIgMedium",-7.618,50.652,0.329856288866334,"2",0,"Offshore circalittoral mud"
"IGFS",138,2006,30,"VIIgMedium",-7.618,50.652,0.329856288866334,"7",0,"Offshore circalittoral mud"
"IGFS",138,2006,30,"VIIgMedium",-7.618,50.652,0.329856288866334,"4",0,"Offshore circalittoral mud"
"IGFS",138,2006,30,"VIIgMedium",-7.618,50.652,0.329856288866334,"0",0,"Offshore circalittoral mud"
"IGFS",138,2006,30,"VIIgMedium",-7.618,50.652,0.329856288866334,"5",0,"Offshore circalittoral mud"
"IGFS",138,2006,30,"VIIgMedium",-7.618,50.652,0.329856288866334,"3",0,"Offshore circalittoral mud"
"IGFS",138,2006,30,"VIIgMedium",-7.618,50.652,0.329856288866334,"1",3.03162326671669,"Offshore circalittoral mud"
"IGFS",138,2006,30,"VIIgMedium",-7.618,50.652,0.329856288866334,"6",0,"Offshore circalittoral mud"
"IGFS",138,2006,30,"VIIgMedium",-7.618,50.652,0.329856288866334,"8",0,"Offshore circalittoral mud"
"IGFS",14,2006,30,"VIIbSlope",-11.429,53.825,0.452371348065275,"1",0,"Upper bathyal sediment"
"IGFS",14,2006,30,"VIIbSlope",-11.429,53.825,0.452371348065275,"6",0,"Upper bathyal sediment"
"IGFS",14,2006,30,"VIIbSlope",-11.429,53.825,0.452371348065275,"3",0,"Upper bathyal sediment"
"IGFS",14,2006,30,"VIIbSlope",-11.429,53.825,0.452371348065275,"4",0,"Upper bathyal sediment"
"IGFS",14,2006,30,"VIIbSlope",-11.429,53.825,0.452371348065275,"7",0,"Upper bathyal sediment"
"IGFS",14,2006,30,"VIIbSlope",-11.429,53.825,0.452371348065275,"0",0,"Upper bathyal sediment"
"IGFS",14,2006,30,"VIIbSlope",-11.429,53.825,0.452371348065275,"5",0,"Upper bathyal sediment"
"IGFS",14,2006,30,"VIIbSlope",-11.429,53.825,0.452371348065275,"2",0,"Upper bathyal sediment"
"IGFS",14,2006,30,"VIIbSlope",-11.429,53.825,0.452371348065275,"8",0,"Upper bathyal sediment"
"IGFS",148,2006,30,"VIIgMedium",-6.678,51.366,0.390898502397855,"6",0,"Offshore circalittoral coarse sediment"
"IGFS",148,2006,30,"VIIgMedium",-6.678,51.366,0.390898502397855,"1",2483.0480138604,"Offshore circalittoral coarse sediment"
"IGFS",148,2006,30,"VIIgMedium",-6.678,51.366,0.390898502397855,"2",104.733069451188,"Offshore circalittoral coarse sediment"
"IGFS",148,2006,30,"VIIgMedium",-6.678,51.366,0.390898502397855,"5",0,"Offshore circalittoral coarse sediment"
"IGFS",148,2006,30,"VIIgMedium",-6.678,51.366,0.390898502397855,"8",0,"Offshore circalittoral coarse sediment"
"IGFS",148,2006,30,"VIIgMedium",-6.678,51.366,0.390898502397855,"0",781.131797965352,"Offshore circalittoral coarse sediment"
"IGFS",148,2006,30,"VIIgMedium",-6.678,51.366,0.390898502397855,"4",0,"Offshore circalittoral coarse sediment"
"IGFS",148,2006,30,"VIIgMedium",-6.678,51.366,0.390898502397855,"3",52.3639765167653,"Offshore circalittoral coarse sediment"
"IGFS",148,2006,30,"VIIgMedium",-6.678,51.366,0.390898502397855,"7",0,"Offshore circalittoral coarse sediment"
"IGFS",15,2006,30,"VIIbSlope",-11.71,53.734,0.4236298886242,"6",0,"Upper bathyal sediment"
"IGFS",15,2006,30,"VIIbSlope",-11.71,53.734,0.4236298886242,"1",0,"Upper bathyal sediment"
"IGFS",15,2006,30,"VIIbSlope",-11.71,53.734,0.4236298886242,"2",0,"Upper bathyal sediment"
"IGFS",15,2006,30,"VIIbSlope",-11.71,53.734,0.4236298886242,"8",0,"Upper bathyal sediment"
"IGFS",15,2006,30,"VIIbSlope",-11.71,53.734,0.4236298886242,"4",0,"Upper bathyal sediment"
"IGFS",15,2006,30,"VIIbSlope",-11.71,53.734,0.4236298886242,"5",0,"Upper bathyal sediment"
"IGFS",15,2006,30,"VIIbSlope",-11.71,53.734,0.4236298886242,"0",0,"Upper bathyal sediment"
"IGFS",15,2006,30,"VIIbSlope",-11.71,53.734,0.4236298886242,"7",0,"Upper bathyal sediment"
"IGFS",15,2006,30,"VIIbSlope",-11.71,53.734,0.4236298886242,"3",0,"Upper bathyal sediment"
"IGFS",151,2006,30,"VIIgCoast",-6.452,51.566,0.478336202528424,"7",0,"Offshore circalittoral sand"
"IGFS",151,2006,30,"VIIgCoast",-6.452,51.566,0.478336202528424,"4",0,"Offshore circalittoral sand"
"IGFS",151,2006,30,"VIIgCoast",-6.452,51.566,0.478336202528424,"8",0,"Offshore circalittoral sand"
"IGFS",151,2006,30,"VIIgCoast",-6.452,51.566,0.478336202528424,"6",0,"Offshore circalittoral sand"
"IGFS",151,2006,30,"VIIgCoast",-6.452,51.566,0.478336202528424,"3",0,"Offshore circalittoral sand"
"IGFS",151,2006,30,"VIIgCoast",-6.452,51.566,0.478336202528424,"0",3931.25586158881,"Offshore circalittoral sand"
"IGFS",151,2006,30,"VIIgCoast",-6.452,51.566,0.478336202528424,"2",0,"Offshore circalittoral sand"
"IGFS",151,2006,30,"VIIgCoast",-6.452,51.566,0.478336202528424,"5",0,"Offshore circalittoral sand"
"IGFS",151,2006,30,"VIIgCoast",-6.452,51.566,0.478336202528424,"1",196.562584021461,"Offshore circalittoral sand"
"IGFS",152,2006,30,"VIIgCoast",-6.48,51.811,0.32478098593816,"3",0,"Offshore circalittoral sand"
"IGFS",152,2006,30,"VIIgCoast",-6.48,51.811,0.32478098593816,"8",0,"Offshore circalittoral sand"
"IGFS",152,2006,30,"VIIgCoast",-6.48,51.811,0.32478098593816,"6",0,"Offshore circalittoral sand"
"IGFS",152,2006,30,"VIIgCoast",-6.48,51.811,0.32478098593816,"5",0,"Offshore circalittoral sand"
"IGFS",152,2006,30,"VIIgCoast",-6.48,51.811,0.32478098593816,"7",0,"Offshore circalittoral sand"
"IGFS",152,2006,30,"VIIgCoast",-6.48,51.811,0.32478098593816,"2",0,"Offshore circalittoral sand"
"IGFS",152,2006,30,"VIIgCoast",-6.48,51.811,0.32478098593816,"1",0,"Offshore circalittoral sand"
"IGFS",152,2006,30,"VIIgCoast",-6.48,51.811,0.32478098593816,"4",0,"Offshore circalittoral sand"
"IGFS",152,2006,30,"VIIgCoast",-6.48,51.811,0.32478098593816,"0",1209.21795611144,"Offshore circalittoral sand"
"IGFS",153,2006,31,"VIIgCoast",-6.783,52.011,0.309889563224757,"3",0,"Offshore circalittoral sand"
"IGFS",153,2006,31,"VIIgCoast",-6.783,52.011,0.309889563224757,"7",0,"Offshore circalittoral sand"
"IGFS",153,2006,31,"VIIgCoast",-6.783,52.011,0.309889563224757,"2",55.9339048174456,"Offshore circalittoral sand"
"IGFS",153,2006,31,"VIIgCoast",-6.783,52.011,0.309889563224757,"6",0,"Offshore circalittoral sand"
"IGFS",153,2006,31,"VIIgCoast",-6.783,52.011,0.309889563224757,"8",0,"Offshore circalittoral sand"
"IGFS",153,2006,31,"VIIgCoast",-6.783,52.011,0.309889563224757,"4",0,"Offshore circalittoral sand"
"IGFS",153,2006,31,"VIIgCoast",-6.783,52.011,0.309889563224757,"5",0,"Offshore circalittoral sand"
"IGFS",153,2006,31,"VIIgCoast",-6.783,52.011,0.309889563224757,"1",224.811271285502,"Offshore circalittoral sand"
"IGFS",153,2006,31,"VIIgCoast",-6.783,52.011,0.309889563224757,"0",129.078241886413,"Offshore circalittoral sand"
"IGFS",154,2006,30,"VIIgMedium",-7.806,51.631,0.319984015447994,"0",85.160503914074,"Offshore circalittoral coarse sediment"
"IGFS",154,2006,30,"VIIgMedium",-7.806,51.631,0.319984015447994,"5",0,"Offshore circalittoral coarse sediment"
"IGFS",154,2006,30,"VIIgMedium",-7.806,51.631,0.319984015447994,"6",0,"Offshore circalittoral coarse sediment"
"IGFS",154,2006,30,"VIIgMedium",-7.806,51.631,0.319984015447994,"4",0,"Offshore circalittoral coarse sediment"
"IGFS",154,2006,30,"VIIgMedium",-7.806,51.631,0.319984015447994,"2",25.001248855508,"Offshore circalittoral coarse sediment"
"IGFS",154,2006,30,"VIIgMedium",-7.806,51.631,0.319984015447994,"3",0,"Offshore circalittoral coarse sediment"
